UserID,NewsID,quality
U64547,N33885,0
U64547,N23877,0
U64549,N28773,0
U64550,N1480,0
U64550,N55186,0
U64550,N23784,0
U64550,N10754,0
U64550,N44399,0
U64551,N8191,0
U64551,N38404,0
U64554,N21707,0
U64554,N453,0
U64554,N59272,0
U64555,N62855,0
U64555,N21590,0
U64555,N41934,0
U64556,N41881,0
U64558,N62360,0
U64558,N63970,0
U64558,N44422,0
U64561,N35729,0
U64561,N35937,0
U64561,N54489,0
U64561,N58671,0
U64561,N46311,0
U64561,N26665,0
U64562,N28432,0
U64562,N49685,0
U64562,N54303,0
U64562,N63154,1
U64562,N51153,0
U64562,N52723,0
U64562,N52502,0
U64562,N55346,0
U64562,N43083,0
U64562,N287,0
U64564,N63970,0
U64564,N50675,0
U64565,N35729,0
U64565,N35738,0
U64565,N53585,0
U64565,N41122,0
U64565,N12839,0
U64565,N50004,0
U64565,N34048,0
U64566,N43102,0
U64567,N53585,0
U64567,N38779,0
U64568,N33885,0
U6457,N17130,0
U6457,N37533,0
U6457,N54489,0
U6457,N64745,0
U64572,N53443,0
U64572,N55132,0
U64572,N33501,0
U64572,N6477,0
U64575,N52122,0
U64575,N3123,0
U64575,N33619,1
U64575,N64152,0
U64575,N49487,0
U6458,N2,0
U6458,N43502,1
U6458,N54489,0
U64580,N16412,1
U64580,N40839,1
U64580,N61962,0
U64580,N58363,0
U64580,N36850,1
U64580,N12493,0
U64580,N63970,0
U64580,N48473,0
U64580,N50138,0
U64580,N8242,0
U64580,N51287,0
U64580,N29964,0
U64580,N64174,0
U64580,N46992,0
U64580,N7494,0
U64581,N53585,0
U64581,N33677,0
U64582,N53318,0
U64582,N35729,0
U64582,N53585,0
U64582,N44422,0
U64582,N33619,0
U64582,N63154,1
U64582,N44422,0
U64582,N28213,0
U64582,N3123,1
U64582,N57426,1
U64582,N34876,0
U64583,N16120,1
U64583,N64095,0
U64584,N12493,0
U64584,N42977,1
U64584,N39317,0
U64584,N56214,0
U64587,N61022,1
U64587,N57097,0
U64587,N35729,0
U64587,N62360,0
U64587,N59673,0
U64587,N287,0
U64587,N28767,0
U64591,N47229,0
U64595,N51853,0
U64599,N63646,0
U64599,N35170,0
U646,N49279,0
U646,N23446,0
U6460,N1951,0
U64600,N1539,0
U64601,N57097,0
U64601,N26673,0
U64601,N63970,0
U64601,N50156,0
U64607,N49610,0
U64608,N56214,0
U64608,N19661,0
U64610,N43502,0
U64610,N56193,0
U64610,N24176,1
U64610,N6342,0
U64610,N64734,0
U64610,N14935,0
U64610,N18708,0
U64610,N21707,0
U64610,N53585,0
U64610,N12744,0
U64610,N36789,1
U64610,N33619,0
U64610,N8400,0
U64610,N58155,0
U64610,N57844,0
U64610,N7821,0
U64610,N42634,0
U64610,N60272,0
U64610,N7466,0
U64610,N38138,0
U64610,N56214,0
U64610,N28899,0
U64612,N62762,0
U64612,N18296,0
U64612,N51398,0
U64612,N57090,0
U64612,N30691,0
U64612,N32182,0
U64612,N40839,0
U64612,N59673,0
U64612,N9500,0
U64612,N42457,0
U64612,N45509,1
U64612,N14478,0
U64612,N48487,0
U64614,N62360,1
U64614,N62360,0
U64614,N44422,0
U64614,N23556,1
U64614,N52122,0
U64614,N35170,0
U64614,N39587,0
U64614,N12839,0
U64614,N43102,0
U64614,N16328,0
U64614,N23877,0
U64614,N40109,0
U64614,N47570,0
U64614,N11769,0
U64614,N6390,0
U64614,N55943,0
U64614,N48017,1
U64614,N16439,1
U64614,N37384,0
U64614,N34185,0
U64616,N64734,0
U64617,N28072,0
U64618,N25444,0
U64619,N56211,0
U64620,N39115,0
U64620,N40683,0
U64620,N55689,0
U64620,N1319,0
U64624,N33619,0
U64624,N6056,0
U64624,N36789,0
U64624,N59713,0
U64624,N52122,0
U64624,N19592,0
U64624,N26376,0
U64624,N39010,0
U64624,N33501,0
U64624,N50415,0
U64624,N51773,0
U64624,N51570,0
U64624,N3841,0
U64624,N47652,0
U64624,N35815,0
U64624,N44116,0
U64624,N53515,0
U64627,N20746,0
U64627,N45523,1
U64627,N6837,0
U64627,N58848,0
U64629,N40300,0
U64631,N41020,0
U64631,N45509,1
U64631,N18312,0
U64631,N5652,0
U64631,N14478,0
U64633,N58572,0
U64633,N13930,0
U64633,N55204,0
U64633,N49180,0
U64633,N33619,0
U64633,N58363,0
U64633,N38159,1
U64633,N13579,0
U64633,N47061,0
U64635,N53017,0
U64635,N61185,0
U64636,N61233,0
U64638,N64482,0
U64638,N31504,0
U6464,N61185,0
U6464,N57614,0
U6464,N59390,0
U6464,N27581,0
U6464,N48759,0
U6464,N60105,0
U6464,N20079,0
U6464,N50675,0
U6464,N31978,0
U6464,N45016,0
U6464,N60105,0
U6464,N18312,0
U6464,N42977,0
U6464,N7121,0
U6464,N60992,0
U6464,N45266,0
U6464,N4642,0
U6464,N7121,0
U6464,N23805,0
U6464,N47098,0
U64641,N45509,0
U64641,N38404,1
U64641,N10960,0
U64643,N41881,0
U64643,N25471,0
U64643,N63538,0
U64643,N12029,0
U64644,N287,0
U64649,N41612,0
U64649,N36226,0
U64649,N61740,0
U64649,N41934,0
U64651,N55689,0
U64653,N36545,1
U64653,N21420,0
U64653,N16439,0
U64656,N28132,0
U64656,N55689,0
U64656,N21707,1
U64656,N17011,0
U64656,N6399,0
U64656,N11511,0
U64656,N61027,1
U64656,N38695,0
U64660,N14029,0
U64661,N7128,0
U64661,N24104,0
U64661,N12168,0
U64661,N7128,0
U64661,N21342,0
U64661,N48657,0
U64661,N38783,0
U64661,N55689,0
U64661,N23414,0
U64661,N9719,0
U64661,N20755,1
U64661,N13981,0
U64661,N30089,0
U64661,N3418,0
U64661,N27869,0
U64662,N10746,0
U64664,N55714,0
U64664,N5442,0
U64664,N35729,0
U64664,N25064,0
U64665,N35729,0
U64666,N41224,0
U64666,N49685,0
U64666,N29341,0
U64666,N7121,0
U64666,N17759,0
U64669,N55689,1
U64669,N56193,1
U64669,N47942,0
U64669,N7821,0
U6467,N47020,0
U6467,N54489,0
U6467,N51048,0
U6467,N59267,0
U64670,N17195,0
U64670,N4510,0
U64671,N287,0
U64671,N41387,0
U64671,N17231,0
U64671,N55949,0
U64671,N38404,0
U64672,N60374,0
U64672,N25546,1
U64672,N279,0
U64672,N22617,0
U64672,N5442,1
U64672,N41881,0
U64672,N62070,0
U64672,N53296,0
U64672,N27143,0
U64672,N41881,0
U64672,N33347,0
U64672,N28188,0
U64672,N60105,0
U64672,N41387,0
U64672,N31978,0
U64672,N64851,0
U64673,N19661,0
U64674,N40839,0
U64674,N59673,0
U64674,N14029,0
U64675,N45509,0
U64675,N19661,0
U64675,N29212,0
U64678,N57402,0
U64679,N33619,1
U64679,N48046,0
U64679,N63970,0
U64681,N38998,0
U64681,N55689,0
U64681,N24686,0
U64681,N48832,0
U64682,N55689,0
U64683,N37019,0
U64683,N61229,0
U64683,N57368,0
U64683,N60272,0
U64683,N3123,0
U64683,N62360,0
U64683,N50004,0
U64683,N6477,0
U64683,N28962,0
U64683,N28072,0
U64683,N41122,0
U64683,N34668,0
U64683,N1539,0
U64685,N33981,0
U64685,N11817,0
U64685,N16328,0
U64687,N36789,1
U64687,N33619,0
U64687,N29212,0
U64687,N45523,0
U64687,N34668,0
U6469,N39765,0
U6469,N1680,1
U6469,N18887,0
U64690,N62070,0
U64690,N5442,0
U64690,N35729,1
U64690,N54489,0
U64690,N20678,0
U64690,N38263,0
U64690,N23446,0
U64691,N41020,0
U64692,N12589,0
U64692,N13051,0
U64692,N23414,0
U64692,N16439,0
U64695,N55943,0
U64697,N41881,0
U64697,N61623,0
U64697,N46029,0
U64697,N47652,0
U64698,N33964,0
U64698,N9621,0
U64698,N3841,0
U64698,N6837,0
U6470,N40530,1
U6470,N32097,0
U6470,N56211,0
U6470,N45523,0
U64701,N26262,0
U64701,N23446,0
U64701,N38779,0
U64702,N63970,0
U64703,N40109,0
U64703,N41387,0
U64704,N57957,0
U64704,N50657,0
U64706,N49279,0
U64706,N39471,0
U64706,N49685,0
U64706,N21707,0
U64706,N55689,0
U64706,N50389,0
U64706,N53585,1
U64706,N51506,0
U64706,N39765,0
U64706,N11817,0
U64706,N22029,0
U64706,N33619,0
U64706,N61408,0
U64708,N26262,0
U64708,N45509,0
U64708,N20770,0
U64708,N54752,0
U64709,N6975,0
U6471,N5288,0
U6471,N53017,0
U6471,N49879,0
U6471,N29128,0
U6471,N32387,0
U6471,N154,0
U6471,N33964,0
U6471,N59673,0
U6471,N14436,0
U6471,N5652,0
U6471,N43277,0
U64710,N61768,0
U64715,N40318,0
U64715,N35729,0
U64715,N55689,0
U64715,N25295,0
U64715,N36226,0
U64715,N23446,0
U64716,N35256,0
U64716,N63583,1
U64716,N41757,0
U64716,N4642,0
U64717,N55689,0
U64717,N62360,0
U64719,N59981,0
U64719,N3285,0
U6472,N55689,0
U6472,N35729,0
U6472,N26227,0
U64720,N14780,0
U64720,N56051,0
U64720,N15269,0
U64720,N33619,0
U64720,N18406,0
U64720,N51048,0
U64723,N9473,0
U64724,N49685,0
U64727,N41881,0
U64728,N41220,0
U64728,N60910,0
U64728,N51153,0
U64728,N51048,0
U64728,N24193,0
U6473,N20678,0
U6473,N17059,1
U6473,N33212,0
U6473,N26081,0
U6473,N5597,0
U6473,N49712,0
U6473,N36226,0
U6473,N23877,0
U6473,N41934,0
U6473,N47576,0
U6473,N36940,0
U64730,N27845,0
U64730,N58264,0
U64732,N36597,0
U64733,N41178,0
U64733,N12523,0
U64733,N55689,0
U64733,N33619,0
U64733,N9009,0
U64733,N61740,0
U64733,N31289,0
U64733,N41934,0
U64737,N51048,0
U64738,N4754,0
U64739,N59566,0
U6474,N55689,0
U6474,N23414,0
U6474,N6975,0
U6474,N64851,0
U6474,N20678,0
U6474,N33623,0
U6474,N46739,0
U6474,N59267,0
U64740,N15855,0
U64740,N55689,0
U64740,N287,0
U64740,N34876,0
U64741,N41220,0
U64741,N49685,0
U64741,N63970,0
U64742,N40725,0
U64742,N58499,1
U64742,N52122,0
U64742,N13974,0
U64742,N27245,1
U64742,N20041,1
U64742,N26673,1
U64742,N14646,0
U64742,N63966,0
U64742,N34048,0
U64742,N20746,0
U64742,N19592,0
U64742,N17875,1
U64742,N51006,0
U64742,N34185,1
U64742,N62318,0
U64743,N12608,0
U64744,N35729,0
U64745,N53585,0
U64747,N154,0
U64747,N53318,0
U64747,N4985,0
U64747,N33619,1
U64747,N52122,0
U64747,N9720,0
U64748,N53318,0
U6475,N62360,0
U6475,N23446,0
U64750,N16920,0
U64752,N15855,0
U64752,N43309,0
U64752,N23414,0
U64752,N3123,0
U64752,N62360,0
U64752,N10812,0
U64752,N21420,0
U64752,N22457,0
U64752,N4913,0
U64752,N56214,0
U64753,N35729,1
U64753,N54489,0
U64753,N52122,0
U64755,N61768,0
U64759,N59390,0
U64759,N20678,0
U64759,N23446,0
U64759,N14436,0
U6476,N26932,1
U6476,N44679,1
U6476,N26932,0
U64763,N35170,0
U64763,N64174,0
U64764,N19661,0
U64764,N62318,1
U64764,N34185,0
U64764,N17115,0
U64764,N61233,0
U64770,N53585,0
U64770,N6578,0
U64771,N55689,0
U64772,N30725,0
U64772,N27245,0
U64772,N20134,1
U64772,N30725,0
U64774,N40839,0
U64775,N49279,0
U64775,N61811,0
U64775,N7494,0
U64775,N9621,0
U64775,N61233,0
U64776,N1034,0
U64778,N49685,0
U64779,N41881,0
U64781,N35729,0
U64781,N32544,0
U64781,N50675,0
U64782,N46878,1
U64782,N57385,0
U64782,N59461,1
U64782,N30135,1
U64782,N31947,1
U64782,N57402,0
U64782,N36850,0
U64782,N31370,0
U64782,N32010,0
U64782,N849,1
U64782,N14184,1
U64782,N20495,1
U64782,N37660,0
U64784,N42977,0
U64784,N57974,0
U64785,N33885,0
U64785,N7821,0
U64787,N41881,0
U64787,N27961,0
U64787,N55689,0
U64787,N61408,0
U64787,N53622,0
U64788,N55689,0
U64788,N154,0
U64788,N24111,0
U64788,N33203,0
U64788,N38779,0
U64789,N33619,0
U64789,N24111,0
U64789,N46607,0
U64789,N41165,0
U64789,N1644,0
U64789,N47652,0
U6479,N49685,0
U6479,N49491,0
U64791,N41881,0
U64791,N49279,0
U64791,N40495,0
U64791,N55689,0
U64791,N51187,0
U64791,N38159,0
U64792,N53585,0
U64792,N64252,0
U64793,N18103,0
U64794,N8929,0
U64794,N36752,0
U64794,N48958,0
U64794,N54125,0
U64794,N6857,0
U64796,N5825,0
U64796,N3344,0
U64797,N6837,0
U64799,N287,0
U64800,N33619,0
U64800,N33828,0
U64801,N7128,0
U64801,N55411,0
U64801,N58499,0
U64801,N55940,0
U64801,N64009,1
U64801,N10688,0
U64801,N12028,0
U64801,N51048,1
U64801,N63106,0
U64801,N38080,0
U64801,N26233,0
U64801,N3957,0
U64801,N56211,0
U64801,N44698,0
U64801,N26063,0
U64803,N26179,0
U64803,N33240,0
U64803,N42977,0
U64803,N38779,0
U64803,N34185,0
U64804,N33619,0
U64810,N12589,0
U64810,N49279,0
U64810,N21619,0
U64810,N14780,0
U64810,N6330,0
U64811,N29622,0
U64813,N57142,0
U64814,N287,0
U64814,N18529,0
U64816,N26262,0
U64817,N5957,0
U64817,N63273,1
U64817,N42965,0
U64817,N32791,0
U64817,N35729,1
U64817,N40725,1
U64817,N43502,1
U64817,N58499,0
U64817,N23414,0
U64817,N30998,0
U64817,N51048,0
U64817,N47748,0
U64817,N20746,0
U64817,N25165,1
U64817,N42515,1
U64817,N39015,0
U64817,N36226,0
U64817,N24109,0
U64818,N59673,0
U64819,N14478,0
U6482,N52433,0
U6482,N37377,0
U6482,N25785,0
U64822,N48759,1
U64822,N60872,0
U64822,N50389,0
U64822,N8957,0
U64822,N53585,0
U64822,N52622,0
U64822,N33501,0
U64822,N22417,0
U64822,N1940,0
U64822,N64174,1
U64822,N49712,0
U64822,N36226,0
U64825,N7618,0
U64827,N14184,0
U64827,N17059,0
U64827,N51954,0
U64829,N25124,0
U6483,N54482,0
U6483,N35535,1
U6483,N55689,0
U6483,N21420,0
U6483,N287,0
U6483,N49712,0
U64832,N8509,0
U64834,N39115,1
U64834,N17357,0
U64834,N41220,0
U64834,N47020,1
U64834,N64542,1
U64834,N41222,0
U64834,N453,0
U64834,N47020,0
U64834,N17059,0
U64834,N47020,0
U64836,N42961,0
U64836,N61214,0
U64836,N37019,0
U64836,N45561,0
U64836,N27581,0
U64836,N7809,0
U64837,N732,0
U64837,N27525,0
U64837,N7821,0
U64843,N59673,1
U64843,N4642,0
U64844,N5442,0
U64844,N55940,0
U64844,N50060,0
U64844,N38337,0
U64844,N14184,0
U64844,N36226,0
U64844,N36186,0
U64844,N52867,0
U64845,N52773,1
U64845,N56299,1
U64845,N21036,1
U64845,N48473,0
U64845,N9806,0
U64845,N51048,0
U64846,N55689,0
U64846,N53585,0
U64846,N40839,0
U64846,N13907,0
U64848,N14436,0
U64848,N48705,0
U64849,N51398,0
U64849,N9249,0
U6485,N55689,0
U6485,N53214,0
U64851,N52122,0
U64852,N30475,0
U64852,N58363,0
U64852,N60272,0
U64852,N41122,1
U64852,N19318,0
U64852,N14523,0
U64853,N27245,0
U64855,N33619,0
U6486,N29128,0
U64861,N1539,0
U64861,N37204,0
U64861,N5981,0
U64861,N16118,0
U64864,N53470,0
U64864,N24457,0
U64866,N55689,0
U64867,N42266,0
U64867,N43502,0
U64868,N45389,0
U64868,N26262,0
U64869,N39342,1
U64869,N61536,0
U64869,N10088,0
U64869,N5135,1
U64869,N4861,0
U64869,N26179,0
U64869,N27961,0
U64869,N10088,0
U64869,N4247,1
U64869,N1026,0
U64871,N53585,0
U64871,N24423,0
U64872,N35729,0
U64872,N53585,0
U64875,N33619,0
U64876,N21707,1
U64876,N40725,0
U64876,N26025,0
U64876,N37204,0
U64877,N63583,1
U64877,N41757,0
U64877,N8855,0
U64877,N732,0
U64877,N36086,0
U64877,N55645,0
U64877,N27961,1
U64877,N13423,0
U64877,N22984,0
U64877,N33872,0
U64877,N48657,0
U64877,N60872,0
U64885,N58003,0
U64885,N63970,0
U64885,N10960,0
U64887,N33831,1
U64887,N60550,0
U64888,N53318,0
U64888,N52294,0
U64888,N55689,0
U64888,N35729,0
U64888,N59761,0
U64888,N56027,0
U64888,N28480,0
U64894,N40839,0
U64894,N33885,0
U64894,N64938,0
U64896,N35815,0
U64897,N63970,1
U64897,N46607,0
U64898,N63970,0
U64898,N22696,0
U64900,N4936,0
U64900,N25624,0
U64900,N64152,0
U64900,N35389,0
U64905,N63970,1
U64905,N58363,0
U64905,N62360,0
U64905,N51253,0
U64906,N7121,0
U64907,N12523,0
U64907,N24504,0
U64909,N23414,0
U64909,N45366,0
U64909,N60105,0
U6491,N55689,0
U6491,N40839,0
U6491,N60105,0
U64911,N29001,1
U64911,N35729,1
U64911,N54489,0
U64913,N24272,0
U64913,N23784,0
U64913,N279,0
U64913,N16314,0
U64914,N38998,0
U64914,N43309,0
U64914,N21509,0
U64914,N46751,1
U64914,N54489,0
U64914,N57957,0
U64914,N9271,1
U64914,N62688,1
U64914,N26673,1
U64914,N64542,0
U64914,N53585,0
U64914,N55281,0
U64914,N3663,0
U64914,N25124,0
U64914,N58363,0
U64914,N10250,0
U64914,N20678,0
U64914,N27289,0
U64914,N30089,1
U64914,N48046,0
U64914,N23942,1
U64914,N53084,0
U64914,N46156,0
U64914,N52122,0
U64914,N32548,0
U64914,N6379,0
U64914,N22379,0
U64914,N5146,1
U64914,N9215,1
U64914,N23556,0
U64914,N32589,0
U64914,N49712,1
U64914,N19661,0
U64917,N30998,0
U64917,N46751,0
U64917,N8509,0
U6492,N30108,0
U6492,N33619,0
U64925,N25979,0
U64925,N16291,1
U64925,N11138,1
U64925,N16166,0
U64925,N21,0
U64925,N16914,0
U64925,N26332,1
U64925,N20067,0
U64925,N1477,0
U64925,N23513,0
U64925,N18978,1
U64925,N26537,0
U64930,N5442,0
U64930,N47889,0
U64930,N20133,0
U64930,N56214,0
U64931,N28319,0
U64931,N63970,0
U64931,N44698,0
U64932,N35170,0
U64932,N57426,1
U64932,N64858,1
U64932,N31511,0
U64932,N46736,1
U64932,N35393,0
U64932,N23446,0
U64933,N33619,0
U64934,N28188,0
U64934,N46739,0
U64935,N732,0
U64935,N1034,0
U64935,N51048,1
U64935,N36261,0
U64937,N13580,1
U64937,N5957,0
U64938,N13176,0
U64940,N47020,0
U64942,N38490,0
U64943,N55943,0
U64943,N36226,0
U64946,N49279,0
U64946,N21297,0
U64946,N11551,0
U64947,N48759,0
U64949,N7319,0
U64949,N41172,0
U64949,N34876,0
U64949,N7121,0
U64949,N26262,0
U64949,N40109,0
U64949,N4021,0
U64950,N61022,0
U64950,N22339,0
U64950,N61233,0
U64951,N7319,0
U64955,N41178,1
U64955,N13423,0
U64955,N54300,0
U64956,N54489,0
U64956,N35854,0
U64957,N154,0
U64957,N3128,0
U64957,N3506,0
U64957,N24423,0
U64957,N33619,0
U64957,N33212,0
U64957,N24423,0
U64957,N40839,0
U64957,N34876,0
U64957,N50872,1
U64957,N45523,1
U64957,N18531,0
U64957,N6477,0
U64957,N16931,0
U64957,N1539,0
U64959,N8400,0
U64959,N60445,1
U64959,N3663,0
U64959,N8595,0
U64960,N41881,0
U64960,N43388,0
U64961,N33619,0
U64961,N63154,0
U64961,N47020,0
U64961,N55949,0
U64962,N55689,0
U64962,N45173,0
U64962,N59981,0
U64962,N41020,0
U64962,N3123,0
U64962,N55943,0
U64963,N23760,0
U64963,N47020,0
U64963,N47020,0
U64963,N59887,0
U64963,N35272,0
U64963,N47020,0
U64964,N1180,0
U64964,N28072,0
U64964,N20495,0
U64964,N38779,0
U64965,N25138,0
U64965,N61623,0
U64966,N47035,0
U64966,N33619,0
U64966,N41020,0
U64966,N42634,0
U64966,N19318,0
U64966,N39317,0
U64966,N28413,0
U64966,N63174,0
U64966,N38869,0
U64966,N34185,0
U64968,N21611,0
U64968,N56227,0
U64968,N15194,1
U64968,N43492,1
U64968,N154,0
U64968,N33212,0
U64968,N16096,0
U6497,N2452,0
U6497,N38779,0
U6497,N25064,0
U6497,N41285,0
U6497,N24109,0
U6497,N56211,0
U6497,N1539,0
U64971,N41881,0
U64971,N25785,0
U64971,N49279,0
U64971,N20069,0
U64971,N36659,0
U64971,N6837,0
U64973,N33159,1
U64973,N38315,0
U64973,N62360,0
U64973,N42634,1
U64973,N23593,1
U64973,N33425,0
U64976,N51048,0
U64976,N32058,0
U64979,N24180,0
U64979,N35729,0
U6498,N21297,0
U64981,N49685,0
U64983,N30998,0
U64983,N47098,0
U64983,N60256,0
U64984,N61022,0
U64984,N49685,0
U64985,N3392,0
U64985,N63273,0
U64985,N31273,0
U64985,N35172,0
U64985,N35729,0
U64985,N9163,0
U64985,N4912,0
U64985,N43502,0
U64985,N154,0
U64985,N52122,0
U64985,N32544,0
U64985,N15289,0
U64985,N51048,0
U64985,N59673,0
U64985,N32641,1
U64985,N19661,0
U64988,N64816,0
U64988,N55689,0
U64988,N33964,0
U64988,N3841,0
U64988,N32691,0
U64988,N41020,0
U64989,N35729,0
U64989,N33619,0
U64990,N29739,0
U64991,N41380,0
U64991,N9349,0
U64991,N36226,0
U64992,N55689,0
U64993,N56214,0
U64995,N39317,0
U64997,N6926,0
U65,N9475,0
U65,N41578,0
U65,N38998,0
U65,N30518,0
U65,N42977,0
U65,N52944,0
U65,N44249,1
U65,N42457,0
U65,N49712,0
U650,N1034,0
U650,N44516,0
U650,N7618,0
U650,N52867,0
U65002,N56193,0
U65003,N8400,0
U65003,N56214,0
U65003,N51287,0
U65003,N9009,0
U65003,N7121,0
U65005,N55689,0
U65005,N13930,0
U65006,N33619,0
U65008,N17307,0
U65008,N50302,0
U65008,N43502,0
U65008,N47020,0
U65008,N25791,0
U65008,N48017,1
U65008,N56211,0
U65009,N55689,0
U65009,N46878,0
U65009,N56193,0
U65009,N56227,0
U65009,N50675,1
U65009,N33619,1
U65009,N62688,0
U65009,N63970,0
U65009,N48046,0
U65009,N24423,0
U65009,N52122,0
U65009,N58363,0
U65009,N42634,0
U65009,N56243,0
U65009,N802,1
U65009,N30088,0
U65009,N35170,1
U65009,N287,0
U65009,N35233,0
U65009,N4642,0
U65009,N50023,0
U65009,N35891,0
U65009,N34048,1
U65009,N14029,0
U65009,N23877,0
U65009,N10960,0
U65009,N706,1
U65009,N13614,0
U65009,N58814,0
U65009,N34600,1
U65009,N31406,0
U65009,N64858,0
U65009,N64095,1
U65009,N51975,0
U65009,N5652,0
U65009,N64174,0
U65009,N9997,0
U65009,N46992,0
U65009,N57032,0
U65011,N57402,0
U65012,N60992,0
U65014,N1080,0
U65014,N47889,0
U65014,N61768,0
U65014,N40300,0
U65014,N59887,0
U65014,N34724,0
U65014,N42977,0
U65014,N36351,0
U65014,N14029,0
U65014,N4642,0
U65015,N62360,0
U65015,N58363,0
U65015,N20495,0
U65015,N36850,0
U65015,N19661,0
U65016,N56868,0
U65016,N14440,0
U65016,N7821,0
U65016,N37437,0
U65016,N52867,0
U65017,N48920,0
U65017,N34185,0
U65017,N55943,0
U65018,N51048,0
U65018,N52409,0
U65019,N49279,0
U65019,N30619,0
U65019,N26706,0
U65019,N49685,0
U65019,N63550,0
U65019,N55689,0
U65019,N52122,0
U65019,N20678,0
U65019,N48017,0
U6502,N28385,0
U6502,N32544,0
U6502,N33619,1
U6502,N28188,0
U6502,N59673,0
U65020,N45550,0
U65020,N37009,0
U65020,N13876,0
U65020,N26706,1
U65020,N54038,1
U65020,N35729,0
U65020,N51478,0
U65020,N33619,0
U65020,N10746,0
U65020,N42457,0
U65021,N35729,0
U65021,N18708,0
U65021,N59887,0
U65021,N45173,0
U65021,N64184,0
U65021,N19776,0
U65021,N55325,0
U65023,N21342,0
U65023,N44399,0
U65023,N18613,0
U65025,N65185,0
U65025,N50060,0
U65025,N35729,0
U65025,N17059,0
U65025,N42457,0
U65027,N21342,0
U6503,N15194,0
U6503,N50314,0
U6503,N47098,0
U65030,N43595,0
U65030,N24272,0
U65030,N33981,0
U65030,N55689,0
U65036,N52622,0
U65036,N50107,1
U65036,N24686,0
U65036,N25587,0
U65038,N39700,0
U65038,N55186,1
U65038,N5737,0
U65038,N48759,0
U65038,N23414,0
U65038,N62366,0
U65038,N31556,0
U6504,N9340,0
U6504,N10960,0
U65042,N29341,0
U65042,N26262,0
U65042,N21519,0
U65042,N23563,0
U65042,N6056,0
U65043,N35937,0
U65043,N43502,0
U65043,N453,1
U65043,N20079,0
U65043,N16920,0
U65043,N13579,1
U65043,N7821,0
U65043,N64174,0
U65044,N26179,0
U65044,N42634,0
U65046,N33964,0
U65046,N15761,0
U65046,N58656,0
U65046,N4642,0
U65048,N47067,0
U65050,N21,0
U65050,N4107,1
U65050,N4107,0
U65053,N28862,0
U65054,N4642,0
U65054,N37384,0
U65056,N13816,0
U65056,N4510,0
U65056,N23814,0
U65056,N5695,0
U65057,N37394,0
U65057,N58363,0
U65059,N41220,0
U65059,N12800,0
U65060,N52622,0
U65060,N30691,0
U65060,N11830,0
U65060,N53585,0
U65060,N22339,0
U65060,N64044,0
U65060,N47817,0
U65060,N6975,0
U65060,N53084,0
U65060,N1046,0
U65060,N47717,1
U65060,N1644,0
U65060,N29468,0
U65060,N6477,0
U65060,N62750,0
U65061,N35729,0
U65061,N11817,0
U65061,N16804,0
U65065,N26010,0
U65065,N35729,0
U65065,N9475,0
U65065,N42977,0
U65065,N14592,0
U65065,N30085,0
U65065,N35738,0
U65065,N38215,0
U65065,N51287,0
U65065,N60272,1
U65065,N40295,0
U65065,N59214,0
U65065,N51195,0
U65065,N4021,0
U65075,N38779,0
U65077,N29536,0
U65077,N47098,0
U65078,N62360,1
U65078,N39317,1
U65078,N32890,0
U65078,N6056,0
U65078,N9734,0
U65078,N27560,0
U65078,N60272,0
U65078,N42634,0
U65078,N43368,0
U65078,N41020,0
U65078,N16096,0
U65078,N32544,0
U65078,N64094,0
U65078,N35389,0
U65078,N287,0
U65078,N29212,1
U65078,N55943,0
U65078,N32641,0
U65079,N58574,0
U65080,N53585,0
U65080,N7821,0
U65082,N13879,0
U65082,N20729,0
U65082,N26262,0
U65082,N50688,0
U65082,N11817,0
U65082,N33501,0
U65082,N51048,0
U65082,N59385,0
U65082,N41934,0
U65084,N17310,1
U65084,N17310,0
U65086,N53585,0
U65086,N32798,0
U65086,N44146,0
U65086,N9354,0
U65087,N3506,0
U65087,N17140,0
U65087,N22999,1
U65087,N6926,0
U65088,N38998,0
U65088,N58363,0
U65088,N3123,0
U65088,N35170,0
U6509,N5442,0
U6509,N52445,0
U6509,N61768,0
U6509,N14780,0
U6509,N15160,0
U6509,N49279,0
U65090,N51048,1
U65090,N63106,0
U65090,N19444,0
U65090,N26025,1
U65090,N13112,1
U65090,N31556,0
U65090,N23446,0
U65090,N48017,0
U65090,N51570,0
U65090,N42803,0
U65090,N29212,0
U65090,N53986,0
U65091,N4985,0
U65091,N23877,0
U65091,N29048,0
U65091,N58660,0
U65091,N55949,1
U65091,N20576,0
U65092,N18708,0
U65092,N56193,0
U65092,N3123,0
U65092,N57716,1
U65092,N49491,0
U65092,N23446,0
U65093,N23547,0
U65094,N35729,0
U65094,N55689,0
U65094,N33619,0
U65094,N63970,1
U65094,N58363,0
U65094,N27003,0
U65094,N12330,0
U65094,N49956,0
U65095,N39115,0
U65095,N45523,0
U65095,N34185,0
U65096,N49685,0
U65096,N56193,1
U65096,N55689,0
U65096,N53318,0
U65096,N26331,0
U65096,N14652,0
U65096,N63970,0
U65096,N24111,0
U65096,N63958,0
U65102,N4861,0
U65102,N49279,1
U65102,N49685,0
U65103,N51048,0
U65109,N8476,0
U65109,N51048,0
U6511,N1034,0
U6511,N56214,0
U6511,N37437,0
U6511,N4642,0
U65111,N38869,0
U65111,N8595,0
U65111,N48017,0
